Beat    Tag    Timestamp    Global_Rate    Window_Rate    Instant_Rate    Global_Accuracy    Window_Accuracy    Instant_Accuracy    Global_Power    Window_Power    Instant_Power
192    192    1527260257365189301    3.221919    3.212479    3.212501    1.000000    1.000000    1.000000    4.293605    4.319894    3.644242
193    193    1527260257676352389    3.221877    3.212506    3.213749    1.000000    1.000000    1.000000    4.290191    4.319150    3.632828
194    194    1527260257987486976    3.221836    3.212531    3.214043    1.000000    1.000000    1.000000    4.286902    4.319092    3.650427
195    195    1527260258299031563    3.221775    3.212486    3.209813    1.000000    1.000000    1.000000    4.283647    4.318925    3.651355
196    196    1527260258610740316    3.221705    3.212404    3.208123    1.000000    1.000000    1.000000    4.280442    4.245772    3.654941
197    197    1527260258922564069    3.221630    3.212288    3.206940    1.000000    1.000000    1.000000    4.295961    4.319248    7.339095
198    198    1527260259233874740    3.221583    3.212301    3.212225    1.000000    1.000000    1.000000    4.292946    4.319634    3.697792
199    199    1527260259545162577    3.221537    3.212219    3.212461    1.000000    1.000000    1.000000    4.289735    4.318453    3.652578
200    200    1527260259860414822    3.221287    3.211370    3.172063    1.000000    1.000000    1.000000    4.286275    4.316101    3.604818
201    201    1527260260174812526    3.221084    3.210685    3.180685    1.000000    1.000000    1.000000    4.282952    4.314724    3.623493
202    202    1527260260488975856    3.220894    3.209966    3.183058    1.000000    1.000000    1.000000    4.297599    4.313613    7.221473
203    203    1527260260803288144    3.220699    3.209327    3.181549    1.000000    1.000000    1.000000    4.294249    4.313012    3.622420
204    204    1527260261117721516    3.220499    3.208667    3.180324    1.000000    1.000000    1.000000    4.290964    4.312435    3.629271
205    205    1527260261432234595    3.220298    3.207990    3.179518    1.000000    1.000000    1.000000    4.287754    4.311657    3.637963
206    206    1527260261746648966    3.220103    3.207351    3.180516    1.000000    1.000000    1.000000    4.284398    4.310174    3.601613
207    207    1527260262061427045    3.219893    3.206715    3.176841    1.000000    1.000000    1.000000    4.298557    4.307905    7.190065
208    208    1527260262375753125    3.219706    3.206129    3.181410    1.000000    1.000000    1.000000    4.295230    4.306151    3.611479
209    209    1527260262690384537    3.219507    3.205495    3.178322    1.000000    1.000000    1.000000    4.291929    4.304744    3.611063
210    210    1527260263005226241    3.219299    3.204828    3.176199    1.000000    1.000000    1.000000    4.288635    4.303808    3.606038
211    211    1527260263319603112    3.219115    3.204184    3.180896    1.000000    1.000000    1.000000    4.285485    4.303341    3.628775
212    212    1527260263634176566    3.218924    3.203508    3.178908    1.000000    1.000000    1.000000    4.299698    4.376433    7.275223
213    213    1527260263948376396    3.218753    3.202934    3.182688    1.000000    1.000000    1.000000    4.296566    4.303359    3.637042
214    214    1527260264262450393    3.218589    3.202391    3.183963    1.000000    1.000000    1.000000    4.293344    4.302537    3.611225
215    215    1527260264576975389    3.218406    3.201702    3.179398    1.000000    1.000000    1.000000    4.290127    4.301182    3.606992
216    216    1527260264891537802    3.218222    3.201100    3.179019    1.000000    1.000000    1.000000    4.286831    4.299289    3.583556
217    217    1527260265206687629    3.218012    3.200350    3.173094    1.000000    1.000000    1.000000    4.283660    4.298187    3.605092
218    218    1527260265521312333    3.217829    3.199727    3.178390    1.000000    1.000000    1.000000    4.297228    4.370338    7.218696
219    219    1527260265835889204    3.217650    3.199064    3.178873    1.000000    1.000000    1.000000    4.294185    4.297909    3.635843
220    220    1527260266150295117    3.217480    3.198438    3.180602    1.000000    1.000000    1.000000    4.291084    4.297550    3.616675
221    221    1527260266464873613    3.217304    3.197800    3.178857    1.000000    1.000000    1.000000    4.287887    4.296203    3.589873
222    222    1527260266779481567    3.217128    3.197103    3.178559    1.000000    1.000000    1.000000    4.284800    4.294753    3.607782
223    223    1527260267093894855    3.216963    3.196423    3.180527    1.000000    1.000000    1.000000    4.298074    4.366206    7.224421
224    224    1527260267407990977    3.216814    3.195813    3.183739    1.000000    1.000000    1.000000    4.295018    4.292001    3.617603
225    225    1527260267722605848    3.216642    3.195130    3.178489    1.000000    1.000000    1.000000    4.292002    4.291288    3.621498
226    226    1527260268036602053    3.216500    3.194594    3.184752    1.000000    1.000000    1.000000    4.289091    4.290938    3.637827
227    227    1527260268350860133    3.216348    3.193988    3.182098    1.000000    1.000000    1.000000    4.286257    4.290703    3.649774
228    228    1527260268665335129    3.216187    3.193293    3.179903    1.000000    1.000000    1.000000    4.299151    4.361814    7.205517
229    229    1527260268979684042    3.216033    3.192665    3.181178    1.000000    1.000000    1.000000    4.296083    4.360604    3.601256
230    230    1527260269293708331    3.215895    3.192130    3.184467    1.000000    1.000000    1.000000    4.293083    4.286598    3.609784
231    231    1527260269607812703    3.215754    3.191508    3.183655    1.000000    1.000000    1.000000    4.290077    4.284544    3.602793
232    232    1527260269922513116    3.215589    3.190754    3.177625    1.000000    1.000000    1.000000    4.287088    4.282602    3.601800
233    233    1527260270237059320    3.215431    3.190187    3.179183    1.000000    1.000000    1.000000    4.299874    4.354814    7.245241
234    234    1527260270551430316    3.215283    3.189600    3.180955    1.000000    1.000000    1.000000    4.297062    4.354619    3.646179
235    235    1527260270865788188    3.215137    3.188889    3.181088    1.000000    1.000000    1.000000    4.294159    4.281455    3.619079
236    236    1527260271180021726    3.214997    3.188348    3.182347    1.000000    1.000000    1.000000    4.291190    4.280258    3.597843
237    237    1527260271494531555    3.214846    3.187737    3.179551    1.000000    1.000000    1.000000    4.288250    4.278528    3.598978
238    238    1527260271808619427    3.214715    3.187084    3.183822    1.000000    1.000000    1.000000    4.285354    4.277336    3.602836
